46,05/05/2020 - 510703,GÝTAÞ GIDA VE ÝHTÝYAÇ MADDELERÝ TÝCARET VE SANAYÝ ANONÝM ÞÝRKETÝ,KONYA,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"ELEKTRÝK ENERJÝSÝ ÜRETÝMÝ {GES} 0,70 MW",3.000.000,0,1
47,05/05/2020 - 510704,HÜNER KRÝKO VE YEDEK PARÇA SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - MOTORLU KARA TAÞITLARI VE BUNLARIN MOTORLARIYLA ÝLGÝLÝ PARÇA VE AKSESUARLARIN ÝMALATI,TEVSÝ,BÖLGESEL,"KDV Ýstisnasý, Gümrük Vergisi Muafiyeti, Vergi Ýndirimi %70, YKO %30, Sigorta Primi Ýþveren Hissesi 6 Yýl, Faiz Desteði",Muhtelif Motor Borusu 3.098.000 KG,12.125.232,350.799,15
48,05/05/2020 - 510705,ARBOR MAKÝNA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","MUHTELÝF KALIP 150.000 KG/YIL, MUHTELÝF APARAT 30.000 KG/YIL, MUHTELÝF FÝKSTÜR 30.000 KG/YIL",2.350.739,215.268,10
49,05/05/2020 - 510706,AFYON ET ENTEGRE GIDA TARIM HAYVANCILIK SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,AFYONKARAHÝSAR,Yerli Sermaye,ÝMALAT - MEZBAHACILIK; ETÝN ÝÞLENMESÝ VE SAKLANMASI,TEVSÝ,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",ET ÝÞLEYEREK ET VE ET MAMÜLLERÝ ÜRETÝMÝ 5.000.000 KG/YIL,10.621.291,762.030,32
50,05/05/2020 - 510707,KÜÇÜKBAY YAÐ VE DETERJAN SANAYÝ ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - BÝTKÝSEL VE HAYVANSAL SIVI VE KATI YAÐ ÝMALATI,MODERNÝZASYON,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",RAFÝNE BÝTKÝSEL YAÐ 306.281.000 KG/YIL,24.754.874,2.651.947,30
51,05/05/2020 - 510708,MUTLULAR NAKLÝYE AKARYAKIT GIDA OTOMOTÝV TARIM VE HAYVANCILIK SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BALIKESÝR,Yerli Sermaye,ÝMALAT - ÖÐÜTÜLMÜÞ TAHIL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Parlatýlmýþ pirinç 20.000 TON/YIL,16.500.000,0,30
52,05/05/2020 - 510709,YILMAZ KARADEMÝR - N.Y.T. TEKSTÝL,DÜZCE,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði",týbbi ve cerrahi maske 30.000.000 ADET/YIL,3.190.300,0,36
53,05/05/2020 - 510710,3F TEKSTÝL SANAYÝ VE DIÞ TÝCARET ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",týbbi ve cerrahi maske 17.280.000 ADET/YIL,1.431.800,0,
54,05/05/2020 - 510711,MEDCARE SAÐLIK ÜRÜNLERÝ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - ECZACILIKTA VE TIPTA KULLANILAN KÝMYASAL VE BÝTKÝSEL KAYNAKLI ÜRÜNLERÝN ÝMALATI,"NAKÝL, TEVSÝ, ÜRÜN ÇEÞÝTLENDÝRME",BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý","TEK KULLANIMLIK AMELÝYAT ÖNLÜÐÜ 3.456.000 ADET/YIL, TEK KULLANIMLIK AMELÝYAT ÖRTÜSÜ 14.323.200 ADET/YIL, AMELÝYAT ESNASINDA KULLANILAN CÝHAZ KILIFI 3.168.000 ADET/YIL, TEK KULLANIMLIK KORUYUCU TULUM ÜRETÝMÝ 108.000 ADET/YIL, TEK KULLANIMLIK BAÞLIK VE BOT KILIFI ÜRETÝMÝ 1.728.000 ADET/YIL, TIBBÝ VE CERRAHÝ MASKE 25.000.000 ADET/YIL",85.100.000,195.585,288
55,05/05/2020 - 510712,SANAT MAKÝNA VE ENDÜSTRÝYEL ÜRÜNLER SANAYÝ DIÞ TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, Faiz Desteði, KDV Ýstisnasý",týbbi ve cerrahi maske 66.000.000 ADET/YIL,1.814.113,244.000,8
56,05/05/2020 - 510713,SAÐLAM FRESH GIDA SOÐUK HAVA VE PAKETLEME DEPOSU ÝTHALAT ÝHRACAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,AFYONKARAHÝSAR,Yerli Sermaye,ÝMALAT - SEBZE VE MEYVELERÝN ÝÞLENMESÝ VE SAKLANMASI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, KDV Ýstisnasý, Faiz Desteði",MEYVE {KÝRAZ} ÝÞLEME 10.035 TON/YIL,3.653.880,0,11
57,05/05/2020 - 510714,BAYRAM KARACA,ADANA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 3 Yýl, Vergi Ýndirimi %55, YKO %20, KDV Ýstisnasý",SERADA BÝTKÝSEL YETÝÞTÝRÝCÝLÝK 21.168 M2,2.297.710,0,3
58,05/05/2020 - 510715,NAZ GRUP E TÝCARET TEKSTÝL REKLAM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, Faiz Desteði, KDV Ýstisnasý",týbbi ve cerrahi maske 375.000.000 ADET/YIL,11.460.553,1.135.000,25
59,05/05/2020 - 510716,ELDE KALIP METAL MAKÝNA SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,TEVSÝ,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",MUHTELÝF KALIP 1.190.000 KG/YIL,15.000.000,1.873.000,18
60,05/05/2020 - 510717,ER MAK MAKÝNA TORNA HIRDAVAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,MANÝSA,Yerli Sermaye,"ÝMALAT - POMPA, KOMPRESÖR, MUSLUK VE VANA ÝMALATI",TEVSÝ,GENEL,KDV Ýstisnasý,"Muhtelif Kolektör Borusu {Çoklu Daðýtým} {94.011 Adet/Yýl} 108.750 KG/YIL, Muhtelif Kilitlemeli Küresel Vana, Soðutucu Valf, Radyatör Vanasý vb. 186.750 KG/YIL, Muhtelif Tarým ve Ormancýlýk Makineleri {Zeytin Silkeleme Makinesi, Sarsýcý Zeytin Hasat Makinesi, Çapa Makinesi } 9.000 ADET/YIL, Muhtelif Somun 4.500 KG/YIL, Yan Sanayi Ürünler 1.217.270 KG/YIL",1.050.000,0,3
61,06/05/2020 - 510718,ARENA PARK DERÝ VE TEKSTÝL SANAYÝ TÝCARET ANONÝM ÞÝRKETÝ,KASTAMONU,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",týbbi ve cerrahi maskr 450.000.000 ADET/YIL,11.857.010,1.673.000,40
62,06/05/2020 - 510719,SEYDÝLER BELEDÝYE BAÞKANLIÐI,AFYONKARAHÝSAR,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,1.070.000,0,10
63,06/05/2020 - 510720,HAVSA BELEDÝYE BAÞKANLIÐI,EDÝRNE,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,9.350.000,0,
64,06/05/2020 - 510721,T.C.DEVLET DEMÝR YOLLARI ÝÞLETMESÝ GENEL MÜDÜRLÜÐÜ,SÝVAS,Yerli Sermaye,HÝZMETLER - DEMÝRYOLU TAÞIMACILIÐI,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Demiryolu taþýmacýlýðý istasyon bakým ve destekleme hizmetleri {Yeniçubuk - Gömeç} 50.000 ADET,13.230.000,0,
65,06/05/2020 - 510722,ADANA HACI SABANCI ORGANÝZE SANAYÝ BÖLGESÝ,ADANA,Yerli Sermaye,"HÝZMETLER - KANALÝZASYON, ÇÖP VE ATIKLARIN TOPLANMASI, HIFZISIHHA VE BENZERÝ HÝZMETLER",TEVSÝ,GENEL,KDV Ýstisnasý,ÇÖP TOPLAMA HÝZMETLERÝ 165.000 M3/YIL,1.567.000,0,5
66,06/05/2020 - 510723,POLÝSER YAPI KÝMYASALLARI NAKLÝYE ÝNÞAAT PAZARLAMA SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BATMAN,Yerli Sermaye,ÝMALAT - B.Y.S. KÝMYASAL ÜRÜNLERÝN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"KDV Ýstisnasý, Faiz Desteði, Sigorta Primi Ýþveren Hissesi 12 Yýl, Vergi Ýndirimi %90, YKO %55, Sigorta Primi Desteði 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl","YAPI KÝMYASALLARI 1.000.000 ADET/YIL, SIVI ÝZOLASYON VE BOYA 45.000 LÝTRE/YIL, EPS Levha 60.000 ADET/YIL",5.589.000,0,75
67,06/05/2020 - 510724,TAHÝR ERSOY-UÇANSU BUTÝK,ANTALYA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Serada bitkisel yetiþtiricilik {Muz Serasý} 9.000 M2,2.019.800,0,1
68,06/05/2020 - 510725,ALÝHAN KÜÇÜKPAZARLI,ANKARA,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,TEVSÝ,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","Muhtelif Makine Yedek Parça 460.350 KG/YIL, Muhtelif Kalýp 948 ADET/YIL",2.456.444,230.000,6
69,06/05/2020 - 510726,EMEK MARÝN TURÝZM TÝCARET MARÝNA TEKNÝK BAKIM ONARIM DENÝZ ÜRÜNLERÝ JEOTERMAL ÝNÞAAT SANAYÝ TEKSTÝL ÝTHALAT VE ÝHRACAT LÝMÝTED ÞÝRKETÝ,MUÐLA,Yerli Sermaye,"ÝMALAT - ELEKTRÝK MOTORU, JENERATÖR VE TRANSFORMATÖRLERÝN ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði, Yatýrým Yeri Tahsisi","Kapasiteleri 37, 5 W`ý geçmeyen motorlar; diðer doðru akým {DC} motorlarý; doðru akým {DC} jeneratör 7.200 ADET/YIL, Transmisyon milleri ve kranklar, krank milleri 550 ADET/YIL, Kavramalar ve kaplinler {üniversal kaplinler dahil} 550 ADET/YIL, Elektrik iþlerinde kullanýlan kömür elektrotlar, grafit veya diðer kömürden diðer eþyalar 750.000 ADET/YIL, Yað pompa diþlisi 50.000 ADET/YIL, Diþliler ve diþli sistemleri; bilyalý vidalar; diþli kutularý ve diðer hýz deðiþtiriciler {Þanzýman Diþli Takýmý} 144.000 ADET/YIL, Elektrik motorlarý ve jeneratörlerin aksam ve parçalarý {Pinyon kapaðý, Alternatör ve starter kollektörleri, Sinter burcu} 49.400 ADET/YIL",29.353.328,3.381.000,35
70,06/05/2020 - 510727,EKÝNLER ENDÜSTRÝ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,MANÝSA,Yerli Sermaye,ÝMALAT - ELEKTRÝK DAÐITIM VE KONTROL CÝHAZLARI ÝMALATI,"TEVSÝ, NAKÝL",BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","MANYETÝK ANAHTAR { REED } 1.349.000 ADET/YIL, SICAKLIK ALGILAYICI { NTC } 11.367.000 ADET/YIL, SÝGORTA 15.854.000 ADET/YIL, ÇOKLU KABLO SOKETÝ 24.170.000 ADET/YIL, BASKILI DEVRE SOKETÝ 10.740.000 ADET/YIL, AKÜ BAÐLANTI KABLOSU 921.400 ADET/YIL, ELEKTRÝKSEL PANEL BAÐLANTI KUTUSU {Kablo Baðlantý Kutusu, Junction Box} 1.290.000 ADET/YIL, KLÝPS 8.308.000 ADET/YIL",11.352.179,172.301,10
71,06/05/2020 - 510728,WEYA OTOMOTÝV TAÞIMACILIK TURÝZM SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÞANLIURFA,Yerli Sermaye,ÝMALAT - MOTORLU KARA TAÞITLARI VE BUNLARIN MOTORLARIYLA ÝLGÝLÝ PARÇA VE AKSESUARLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði","Piston, Piston Pimi, Motor Gömleði 4.000 ADET/YIL",2.802.000,0,20
72,06/05/2020 - 510729,DÜNYA KALIP MAKÝNA VE OTOMOTÝV SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KOCAELÝ,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,"TEVSÝ, NAKÝL",BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",Otomotiv Kalýp Ýmalatý 2.902.200 KG/YIL,41.815.547,4.390.001,20
73,06/05/2020 - 510730,SÝNPA TURÝZM TEKSTÝL HAYVANCILIK ÝNÞAAT GIDA SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,AFYONKARAHÝSAR,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"KDV Ýstisnasý, Yatýrým Yeri Tahsisi, Vergi Ýndirimi %70, YKO %30, Sigorta Primi Ýþveren Hissesi 6 Yýl, Faiz Desteði",1729.2.13 - Maske Üretimi 1.000.000 ADET/AY,1.310.000,0,10
74,06/05/2020 - 510731,HÜMANUR TEKSTÝL SANAYÝ TÝCARET ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, Faiz Desteði, KDV Ýstisnasý",Týbbi ve Cerrahi Maske 375.000.000 ADET/YIL,11.302.471,1.100.000,25
75,06/05/2020 - 510732,BAYTUNA SAÐLIK EÐÝTÝM ALTIN ÝNÞAAT DANIÞMANLIK HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,HÝZMETLER - ÝNSAN SAÐLIÐI ÝLE ÝLGÝLÝ DÝÐER HÝZMETLER,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Röntgen ve Tomografi filmi çekim merkezleri 48.000 HASTA/YIL,45.530.000,0,34
76,06/05/2020 - 510733,EMET BELEDÝYE BAÞKANLIÐI,KÜTAHYA,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,7511.0.03 - Belediye hizmetleri,1.020.000,0,
77,06/05/2020 - 510734,OSM MECH TEKNOLOJÝ MAKÝNALARI VE PARÇALARI ÝMALAT SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,KONYA,Yerli Sermaye,"ÝMALAT - MÝL YATAÐI, DÝÞLÝ, DÝÞLÝ TAKIMI VE TAHRÝK TERTÝBATI ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","Muhtelif Diþli ve Diþli Kutularý 2.500 ADET, Hidrolik Silindir 1.000 ADET, Muhtelif Valf ve Aksam Parçalarý 2.000 ADET",2.389.217,280.939,20
78,06/05/2020 - 510735,DÝCLE KÖK ENERJÝ YATIRIM ANONÝM ÞÝRKETÝ,KIRKLARELÝ,Yerli Sermaye,HÝZMETLER - DEPOLAMA VE AMBARLAMA HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý, Yatýrým Yeri Tahsisi",LÝSANSLI DEPOCULUK 33.000 TON/YIL,34.705.500,0,25
79,06/05/2020 - 510736,ZÜMRÜT ÞEKER GIDA ÝNÞAAT SANAYI VE TÝCARET LÝMÝTED ÞÝRKETÝ.,MUÞ,Yerli Sermaye,HÝZMETLER - AMBALAJLAMA FAALÝYETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði",MUHTELÝF BAKLÝYAT ÜRÜNLERÝN PAKETLEMESÝ VE AMBALAJLAMASI 1.200 TON/YIL,565.000,0,14
80,06/05/2020 - 510737,EROÐLU AGRO TARIM ÜRÜNLERÝ LÝSANSLI DEPOCULUK ANONÝM ÞÝRKETÝ,KONYA,Yerli Sermaye,HÝZMETLER - DEPOLAMA VE AMBARLAMA HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý",LÝSANLI DEPOCULUK 20.000 TON/DÖNEM,14.055.064,0,10
81,06/05/2020 - 510738,BURAK DESÝGN MOBÝLYA SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,AKSARAY,Yerli Sermaye,ÝMALAT - MOBÝLYA ÝMALATI,"TEVSÝ, NAKÝL",BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði","Banyo Dolabý 926 ADET, Mutfak Dolabý 634 ADET, Vestiyer 219 ADET",3.697.000,0,4
82,06/05/2020 - 510739,GLOBAL AGRO BAKLÝYAT DIÞ TÝCARET SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,MERSÝN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ GIDA MADDELERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"KDV Ýstisnasý, Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, Faiz Desteði",Bulgur 2.000.000 KG/YIL,3.459.500,0,25
83,06/05/2020 - 510740,BOLU BELEDÝYE BAÞKANLIÐI,BOLU,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,40.248.000,0,
84,06/05/2020 - 510741,BAYTUNA SAÐLIK EÐÝTÝM ALTIN ÝNÞAAT DANIÞMANLIK HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,AMASYA,Yerli Sermaye,HÝZMETLER - ÝNSAN SAÐLIÐI ÝLE ÝLGÝLÝ DÝÐER HÝZMETLER,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Röntgen ve Tomografi filmi çekim merkezleri 3.000 HASTA/YIL,2.910.000,0,1
85,06/05/2020 - 510742,BAYTUNA SAÐLIK EÐÝTÝM ALTIN ÝNÞAAT DANIÞMANLIK HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,HÝZMETLER - ÝNSAN SAÐLIÐI ÝLE ÝLGÝLÝ DÝÐER HÝZMETLER,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Röntgen ve Tomografi filmi çekim merkezleri 34.000 HASTA/YIL,21.770.000,0,23
86,06/05/2020 - 510743,YILMAZ KARDEÞLER GIDA SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,TOKAT,Yerli Sermaye,"HÝZMETLER - OTELLER, MOTELLER, PANSÝYONLAR, KAMPLAR VE DÝÐER KONAKLAMA YERLERÝ",MODERNÝZASYON,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði",3 YILDIZLI OTEL 88 YATAK,9.063.997,0,3
87,06/05/2020 - 510744,ENEZ BELEDÝYE BAÞKANLIÐI,EDÝRNE,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,54.265.000,0,
88,06/05/2020 - 510745,MELEK KÖKÇAM,ANTALYA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Serada bitkisel yetiþtiricilik {Muz Serasý} 16.000 M2,2.646.800,0,2
89,06/05/2020 - 510746,MONA ÝNÞAAT SAÐLIK HÝZMETLERÝ GIDA EÐÝTÝM TURÝZM TEMÝZLÝK HAYVANCILIK TÝCARET VE SANAYÝ LÝMÝTED ÞÝRKETÝ,BÝNGÖL,Yerli Sermaye,HÝZMETLER - HASTANE HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði",AÐIZ VE DÝÞ SAÐLIÐI MERKEZÝ 35.000 KÝÞÝ/YIL,6.282.850,0,32
90,06/05/2020 - 510747,SEÇÝM DEMÝR ÇELÝK SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - DEMÝR-ÇELÝK ANA SANAYÝÝ,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",2710.8.06 - DEMÝR ÇUBUK ÝMALAT VE EBATLANMASI 100.000 KG/YIL,14.952.969,2.290.000,10
91,06/05/2020 - 510748,SÝNAN ALP ALP TARIM,MERSÝN,Yabancý Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, KDV Ýstisnasý, Faiz Desteði",Serada bitkisel yetiþtiricilik 122.488 M2,11.024.731,0,5
